Ngày,Loại,Hạng mục,Diễn giải,Số tiền,Người thực hiện,Đối tượng,Dạng đối tượng,Tài khoản,Tài khoản liên quan,Mã giao dịch,Chứng từ
15/10/2025,Thu,Doanh thu Bán hàng,CTY GREENGOOD THANH TOAN HD1024v1030 công nợ,33.647.400,Trang,CT GREENGOOD,NPP,TCB CTY,,20251015-009,
15/10/2025,Thu,Doanh thu Bán hàng,CONG TY TNHH DAU TU NTP TT CA NGU 0 410 công nợ,2.047.500,Trang,CT TNHH ĐT NGỌC THỊNH PHÁT (MR TÌNH),NH,TCB CTY,,20251015-010,
15/10/2025,Thu,Doanh thu Bán hàng,VIETDELI TT CONG NO BACH TUOC NHAT NCC ECO T09 2025 công nợ,13.373.640,Trang,CN CT CP TM VÀ DV VIET DELI - NHA TRANG,NH,TCB CTY,,20251015-011,
15/10/2025,Chi,Chi phí Sản xuất chung,Mua đồ đơm,80.000,Trang,Khác,Khác,Tiền mặt,,20251015-012,
15/10/2025,Thu,Chuyển nội bộ,Rút tiền tk công ty,80.000.000,Trang,Nội Bộ,Nội Bộ,Tiền mặt,,20251015-013,
15/10/2025,Chi,Chi phí nguyên vật liệu,Thanh toán công nợ chị Kim Loan,49.615.000,Trang,NCC NHUM - KIM LOAN - NINH THUẬN,NCC,Tiền mặt,,20251015-014,
15/10/2025,Chi,Chi phí khác,Phí gửi tiền ngân hàng,29.000,Trang,Techcombank,Ngân hàng,Tiền mặt,,20251015-015,
15/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ anh Tới,16.994.000,Trang,NCC BT - ANH TỚI - PHÚ QUÝ,NCC,Tiền mặt,,20251015-016,
15/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị Phúc,7.964.000,Trang,NCC NHUM ĐEN - NGUYỄN THỊ PHÚC,NCC,Tiền mặt,,20251015-017,
15/10/2025,Chi,Chi phí khác,Thanh toán tiền ship 5 can dầu chiên,100.000,Trang,Khác,Khác,Tiền mặt,,20251015-018,
15/10/2025,Thu,Doanh thu Bán hàng,Trần Quốc Ý thanh toán công nợ,448.000,Trang,MR TRẦN QUỐC Ý - NT,KL,Tiền mặt,,20251015-019,
15/10/2025,Thu,Doanh thu khác,Tiền bán phế liệu,150.000,Trang,Khác,Khác,Tiền mặt,,20251015-020,
15/10/2025,Chi,Chi phí khác,Mua 1 kẹp chiên chả cá,40.000,Trang,Khác,Khác,Tiền mặt,,20251015-021,
15/10/2025,Chi,Chi phí Sản xuất chung,Mua 15 bao đá bi,345.000,Trang,Khác,Khác,Tiền mặt,,20251015-022,
15/10/2025,Chi,Chi phí khác,Mua 1 thùng nước suối tiếp khách,70.000,Trang,Khác,Khác,Tiền mặt,,20251015-023,
15/10/2025,Chi,Chi phí nguyên vật liệu,Nhận 5 thùng sò lông + 3 thùng nhum nguyên con chị Phúc gửi,1.200.000,Trang,Khác,Khác,Tiền mặt,,20251015-024,
15/10/2025,Chi,Chi phí khác,Xăng xe máy + căng dây xích xe máy,60.000,Trang,Khác,Khác,Tiền mặt,,20251015-025,
15/10/2025,Chi,Chi phí khác,Mua 10 cây nhíp làm nhum,75.000,Trang,Khác,Khác,Tiền mặt,,20251015-026,
15/10/2025,Chi,Chi phí nguyên vật liệu,Nhận 2 thùng loin kiếm Thúy gửi,300.000,Trang,Khác,Khác,Tiền mặt,,20251015-027,
15/10/2025,Chi,Vận chuyển,Gửi 1 thùng cho Lệ sài gòn,100.000,Trang,Khác,Khác,Tiền mặt,,20251015-028,
15/10/2025,Chi,Vận chuyển,Gửi 1 thùng cho DPN,100.000,Trang,Khác,Khác,Tiền mặt,,20251015-029,
15/10/2025,Chi,Chi phí khác,Mua hộp lá xếp khay hàng sushi,205.000,Trang,Khác,Khác,Tiền mặt,,20251015-030,
15/10/2025,Thu,Doanh thu Bán hàng,Lee Minh Heo thanh toán công nợ,1.350.000,Trang,MR LEE MINH HEO - HN,KL,TK Dung,,20251015-031,
15/10/2025,Thu,Doanh thu Bán hàng,"Go Food chuyển khoản trả lại tk cá nhân 1 hóa đơn dịch vụ đã trừ thuế, đã unc cho họ (hđ 144)",249.680.000,Trang,CT GO FOOD - KIÊN GIANG (MR CÔNG),NCC,TK Sơn,,20251015-032,
15/10/2025,Chi,Chi phí nguyên vật liệu,Thanh toán bt chị Phạm Thị Lợi TT công nợ,73.717.000,Trang,NCC PHẠM THỊ LỢI - PHÚ QUÝ,NCC,TK Sơn,,20251015-033,
15/10/2025,Thu,Doanh thu Bán hàng,Baba PQ thanh toán tiền vận chuyển công nơ,900.000,Trang,NH BABABA-PHÚ QUỐC,NH,Tk Ni,,20251015-034,
15/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako,1.290.816,Trang,"CT TNHH TISM & CO ( MR NAM- LA THÀNH,HN)",NH,TK KN,,20251015-035,
15/10/2025,KN,Doanh thu bán hàng,Giao hàng Mực Nang sushi Sashimi đông khay (200g/ khay),1.200.000,Trang,"MR DUY - VĂN CAO, HN",KL,TK KN,,20251015-036,
15/10/2025,KN,Doanh thu bán hàng,Giao hàng Cá Cờ Kiếm Saku + Bạch tuộc tako,1.882.700,Trang,MR QUANG THẤT - HN,KL,TK KN,,20251015-037,
15/10/2025,KN,Doanh thu bán hàng,Giao hàng Trứng Nhum AA 200g/khay,1.350.000,Trang,MR LEE MINH HEO - HN,KL,TK KN,,20251015-038,
15/10/2025,KN,Doanh thu bán hàng,Giao hàng Râu bạch tuộc,1.800.000,Trang,"MS MINH TRANG- 81/2 HOÀNG DIỆU, NHA TRANG",KL,TK KN,,20251015-039,
15/10/2025,KN,Doanh thu bán hàng,Giao hàng Kiếm vỉ nướng + Hàu Nhật Hyogo đông lạnh nguyên vỏ size M (9-11 con/kg) + Tuna Saku A,1.015.000,Trang,NH UNI SUSHI,NH,TK KN,,20251015-040,
15/10/2025,KN,Doanh thu bán hàng,Giao hàng Tako mix,2.600.000,Trang,MS TRINH- QUẬN 7,KL,TK KN,,20251015-041,
15/10/2025,KN,Doanh thu bán hàng,Giao hàng Lườn kiếm sashimi,9.073.000,Trang,CT THỰC PHẨM NGÀY MỚI,NPP,TK KN,,20251015-042,
15/10/2025,KN,Doanh thu bán hàng,Giao hàng Mực Ống,5.092.000,Trang,MR THIỆU - NHA TRANG (CÁ NHÂN),KL,TK KN,,20251015-043,
15/10/2025,KN,Doanh thu bán hàng,Giao hàng Trứng nhum AB 200g/khay + tuna saku,14.405.000,Trang,CT TNHH MTV ĐẠT PHÚ NGUYÊN,NPP,TK KN,,20251015-044,
15/10/2025,KN,Doanh thu bán hàng,Giao hàng Trứng Nhum AA 200g/khay,12.600.000,Trang,CT TNHH DG GROUP (HARU - Q12),NH,TK KN,,20251015-045,
15/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Chả cá,2.500.000,Trang,NCC CHẢ CÁ - CHỊ TUYẾT SƯƠNG - PY,NCC,TK Nợ NCC,,20251015-046,
15/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi,3.550.500,Trang,NCC CHỊ NGÂN - HÒN XỆN,NCC,TK Nợ NCC,,20251015-047,
15/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Nhum nguyên con (đvt: con) + Bạch tuộc tươi,5.346.000,Trang,NCC KIM DUNG - NINH HÒA,NCC,TK Nợ NCC,,20251015-048,
15/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Chả cá,10.080.000,Trang,NCC CHẢ CÁ - TRÍ - PY,NCC,TK Nợ NCC,,20251015-049,
15/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Nhum hũ,18.907.160,Trang,NCC NHUM - ĐẶNG - LÝ SƠN,NCC,TK Nợ NCC,,20251015-050,
15/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Nhum nguyên con (đvt: con) + Sò Lông nguyên liệu,22.500.000,Trang,NCC NHUM ĐEN - NGUYỄN THỊ PHÚC,NCC,TK Nợ NCC,,20251015-051,
15/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi (hàng đỏ) + Bạch tuộc tươi,87.180.500,Trang,NCC CHỊ GÁI - VĨNH TRƯỜNG,NCC,TK Nợ NCC,,20251015-052,
15/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Nhum hũ + Sò Lông nguyên liệu + Nhum hũ,37.495.000,Trang,NCC NHUM - KIM LOAN - NINH THUẬN,NCC,TK Nợ NCC,,20251015-053,
15/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi size 1up + Bạch tuộc tươi + Bạch tuộc tươi (hàng đỏ),4.154.250,Trang,NCC NHUM - SON - NINH HÒA,NCC,TK Nợ NCC,,20251015-054,
14/10/2025,Chi,Chi phí nguyên vật liệu,thanh toan hoa don 60 cho Vo Thi Y (TT Công nợ),35.245.200,Trang,NCC VÕ THỊ Ý - TAM QUAN,NCC,TCB CTY,,20251014-001,
14/10/2025,Chi,Chi phí nguyên vật liệu,thanh toan hoa don so 32 cho Tran Thi Dung (TT Công nợ),20.385.000,Trang,NCC VẸM - DŨNG  - CR,NCC,TCB CTY,,20251014-002,
14/10/2025,Chi,Chi phí nguyên vật liệu,thanh toan hoa don 61 cho Cty TT Khanh Hoa (TT công nợ Thiệu) (TT Công nợ),110.250.000,Trang,NCC THIỆU - CHỊ TÂM ,NCC,TCB CTY,,20251014-003,
14/10/2025,Chi,Chi phí nguyên vật liệu,thanh toan tien mua hang cho Nguyen Thi Hong Son (TT Công nợ),8.428.500,Trang,NCC NHUM - SON - NINH HÒA,NCC,TCB CTY,,20251014-004,
14/10/2025,Chi,Chi phí nguyên vật liệu,thanh toan het hoa don 272 cho cty Viet Organic (TT Công nợ),20.000.000,Trang,CT VIỆT ORGANIC - TAM QUAN,NCC,TCB CTY,,20251014-005,
14/10/2025,Chi,Chi phí khác,thanh toan phi internet 12 thang bên trại thuê (góp vốn vào Dự án nhum),2.520.000,Trang,Khác,Khác,TCB CTY,,20251014-006,
14/10/2025,Thu,Doanh thu Bán hàng,Y SA BI chuyen tien (Gia Hân tt công nợ),10.482.360,Trang,HKD Y SA BI (MS GIA HÂN- TRÀ VINH),NH,TCB CTY,,20251014-007,
14/10/2025,Thu,Doanh thu Bán hàng,NGUYEN VAN TAM chuyen tien (Baba PQ tt công nợ),37.316.185,Trang,NH BABABA-PHÚ QUỐC,NH,TCB CTY,,20251014-008,
14/10/2025,Chi,Chi phí nguyên vật liệu,thanh toan hoa don 144 cho cty Go Food,262.164.000,Trang,CT GO FOOD - KIÊN GIANG (MR CÔNG),NCC,TCB CTY,,20251014-009,
14/10/2025,Thu,Doanh thu Bán hàng,HADU thanh toan công nợ cua Cty CP Thuc Pham Eco Organic Nha Trang tha ng 9/2025,13.909.350,Trang,CT CP DV TM HADU,NH,TCB CTY,,20251014-010,
14/10/2025,Thu,Doanh thu Bán hàng,Chị Trinh Q7 thanh toán công nợ,2.600.000,Trang,MS TRINH- QUẬN 7,KL,Tiền mặt,,20251014-011,
14/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị Hoa,2.600.000,Trang,NCC CHỊ HOA - HÒN RỚ,NCC,Tiền mặt,,20251014-012,
14/10/2025,Thu,Doanh thu Bán hàng,Anh Hiếu Hn thanh toán công nợ bill nhum 13/10,1.300.000,Trang,MR HIẾU - HN (61 BÁT SỨ),KL,Tiền mặt,,20251014-013,
14/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chả cá Trí,1.300.000,Trang,NCC CHẢ CÁ - TRÍ - PY,NCC,Tiền mặt,,20251014-014,
14/10/2025,Thu,Doanh thu Bán hàng,Anh Hiếu vũng tàu thanh toán công nợ,3.848.000,Trang,MR HIẾU- VŨNG TÀU,KL,Tiền mặt,,20251014-015,
14/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị Bé Tân,3.848.000,Trang,NCC BÉ TÂN - VĨNH LƯƠNG,NCC,Tiền mặt,,20251014-016,
14/10/2025,Chi,Vận chuyển,Gửi 4 thùng cho DPN + 1 thùng cho khách mới DN A Châu,450.000,Trang,Khác,Khác,Tiền mặt,,20251014-017,
14/10/2025,Chi,Chi phí Sản xuất chung,Mua 20 bao đá bi ngày 13/10+15 bao đá bi ngày 14/10,805.000,Trang,Khác,Khác,Tiền mặt,,20251014-018,
14/10/2025,Chi,Chi phí nguyên vật liệu,Tiền xe ba gác bé tân chở bt đến xưởng,95.000,Trang,Khác,Khác,Tiền mặt,,20251014-019,
14/10/2025,Chi,Vận chuyển,Gửi 4 thùng xe tài thắng cho Phương HN,1.000.000,Trang,Khác,Khác,Tiền mặt,,20251014-020,
14/10/2025,Chi,Chi phí khác,Tiền thu gom rác 51 bao,510.000,Trang,Khác,Khác,Tiền mặt,,20251014-021,
14/10/2025,Chi,Chi phí nguyên vật liệu,Nhận 2 thùng sò lông chị Phúc gửi,200.000,Trang,Khác,Khác,Tiền mặt,,20251014-022,
14/10/2025,Thu,Doanh thu Bán hàng,Chị Hồng thanh toán công nợ,1.950.000,Trang,MS HỒNG- CHỢ MỚI LONG THÀNH ĐỒNG NAI,KL,TK Lệ,,20251014-023,
14/10/2025,Thu,Doanh thu Bán hàng,CT TNHH KAKINOKI (MS PHƯƠNG -SG) tt công nợ,1.365.000,Trang,CT TNHH KAKINOKI (MS PHƯƠNG -SG),KL,TK Lệ,,20251014-024,
14/10/2025,Chi,Vận chuyển,Thanh toán phí ship kvsg 01-07/10/2025,800.000,Trang,Khác,Khác,TK Lệ,,20251014-025,
14/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ cá tươi chị Xuân Phương,7.772.000,Trang,NCC CÁ TƯƠI - CHỊ XUÂN PHƯƠNG - QN,NCC,TK Dung,,20251014-026,
14/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ cá tươi chị Xuân Phương,1.814.000,Trang,NCC CÁ TƯƠI - CHỊ XUÂN PHƯƠNG - QN,NCC,TK Dung,,20251014-027,
14/10/2025,Chi,Chi phí khác,TT tiền cho Mr Cường (Cường gắn Lại điện trở cho Lò luộc.. chi phí tổng hết 2.9tr ),2.900.000,Trang,Khác,Khác,TK Dung,,20251014-028,
14/10/2025,Chi,Chi phí khác,TT lại tiền dư hóa đơn so với thực tế của chị Hương Anh Vũ,6.123.750,Trang,Khác,Khác,TK Dung,,20251014-029,
14/10/2025,Thu,Doanh thu Bán hàng,Anh Thái hn tt công nợ,1.683.500,Trang,MR THÁI - HN,KL,TK Dung,,20251014-030,
14/10/2025,Thu,Doanh thu Bán hàng,Anh Long thanh toán công nợ,252.000,Trang,MR LONG - CẦU GIẤY - HN,KL,TK Dung,,20251014-031,
14/10/2025,Thu,Doanh thu Bán hàng,Anh Hợp ĐN thanh toán công nợ,6.051.000,Trang,MR HỢP - ĐÀ NẴNG,KL,Tk Ni,,20251014-032,
14/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi size 1up + Bạch tuộc tươi (hàng đỏ) + Bạch tuộc tươi,5.430.800,Trang,NCC BT - ANH TỚI - PHÚ QUÝ,NCC,TK Nợ NCC,,20251014-033,
14/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Sò Lông nguyên liệu,5.544.000,Trang,NCC NHUM ĐEN - NGUYỄN THỊ PHÚC,NCC,TK Nợ NCC,,20251014-034,
14/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi,12.125.000,Trang,NCC NHUM - KIM LOAN - NINH THUẬN,NCC,TK Nợ NCC,,20251014-035,
14/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi (hàng đỏ) + Bạch tuộc tươi,27.121.500,Trang,NCC BÉ TÂN - VĨNH LƯƠNG,NCC,TK Nợ NCC,,20251014-036,
14/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako,2.961.000,Trang,MR LONG - CẦU GIẤY - HN,KL,TK KN,,20251014-037,
14/10/2025,KN,Doanh thu bán hàng,Giao hàng Tako mix,2.600.000,Trang,MS THANH THẢO- SG,KL,TK KN,,20251014-038,
14/10/2025,KN,Doanh thu bán hàng,Giao hàng Tuna Saku A,2.940.000,Trang,MR HÙNG- MAI HẮC ĐẾ - HN,KL,TK KN,,20251014-039,
14/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako,5.984.000,Trang,"MR BẮC - TRƯƠNG ĐỊNH, HN",KL,TK KN,,20251014-040,
14/10/2025,Thu,Doanh thu bán hàng,Giao hàng Sò Lông Nửa Mảnh + Cá Hồng Biển,0,Trang,MS GIANG - 54 VŨ HUY TÂN - HN,KL,,,20251014-041,
14/10/2025,KN,Doanh thu bán hàng,Giao hàng phí vận chuyển + Trứng Nhum AA 200g/khay,1.300.000,Trang,MR HIẾU - HN (61 BÁT SỨ),KL,TK KN,,20251014-042,
14/10/2025,KN,Doanh thu bán hàng,Giao hàng phí vận chuyển + Tuna Saku A,2.000.000,Trang,MS CHÂU TO - SG,KL,TK KN,,20251014-043,
14/10/2025,KN,Doanh thu bán hàng,Giao hàng Cá Cờ Kiếm Saku,1.683.500,Trang,MR THÁI - HN,KL,TK KN,,20251014-044,
14/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tươi,3.255.000,Trang,CT TNHH KIWAMI VN - MR TUẤN - NT,KL,TK KN,,20251014-045,
14/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako,448.000,Trang,MR TRẦN QUỐC Ý - NT,KL,TK KN,,20251014-046,
14/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako + Chả cá + Mực nang nút 9-10,28.247.760,Trang,CT TNHH MTV TM DV HH TP PHÚ QUỐC (ANH THỰC-PQ),NPP,TK KN,,20251014-047,
14/10/2025,KN,Doanh thu bán hàng,Giao hàng Tuna Saku A + Bạch Tuộc Tako nhỏ,6.051.000,Trang,MR HỢP - ĐÀ NẴNG,KL,TK KN,,20251014-048,
14/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako,15.500.000,Trang,CT GREENGOOD,NPP,TK KN,,20251014-049,
14/10/2025,KN,Doanh thu bán hàng,Giao hàng Tuna loin 3-5 + Chả cá,21.107.200,Trang,CT TNHH MTV ĐẠT PHÚ NGUYÊN,NPP,TK KN,,20251014-050,
14/10/2025,KN,Doanh thu bán hàng,Giao hàng Tako mix,1.020.000,Trang,QUÁN TANAKEI - SG,KL,TK KN,,20251014-051,
14/10/2025,KN,Doanh thu bán hàng,Giao hàng Tuna Saku A,3.939.000,Trang,KIN SUSHI - LÂM ĐỒNG,KL,TK KN,,20251014-052,
14/10/2025,KN,Doanh thu bán hàng,Giao hàng Mực Ống SS khay 200g + Tuna Saku A + Mực Nang sushi Sashimi (160g/ khay) + Mực Ống,11.687.000,Trang,SUSHI O BA,NH,TK KN,,20251014-053,
14/10/2025,KN,Doanh thu bán hàng,Giao hàng Mực Nang sushi Sashimi đông khay (200g/ khay),12.000.000,Trang,HKD SUSHITO (NHÀ KHO)- SG,NH,TK KN,,20251014-054,
13/10/2025,Thu,Doanh thu Bán hàng,CONG TY TNHH SAKURA SUSHI Chuyen khoan hoa don 1009 (công nợ),27.012.825,Trang,CT TNHH SAKURA SUSHI,NH,TCB CTY,,20251013-001,
13/10/2025,Thu,Doanh thu Bán hàng,CONG TY ONE MORE THANH TOAN TIEN HA NG,29.461.298,Trang,CT TNHH TM DV ONE MOREANH (MR TUẤN NGHĨA- ĐÀ NẴNG),NH,TCB CTY,,20251013-002,
13/10/2025,Chi,Chi phí khác,Ủng hộ thiệt hại bão số 10 cho MTTQ phường Bắc Nha Trang,3.000.000,Trang,Khác,Khác,Tiền mặt,,20251013-003,
13/10/2025,Chi,Chi phí khác,Mua đồ đơm,125.000,Trang,Khác,Khác,Tiền mặt,,20251013-004,
13/10/2025,Chi,Chi phí khác,Đưa tiền ăn cho cô Dư tuần tiếp theo,2.375.000,Trang,Khác,Khác,Tiền mặt,,20251013-005,
13/10/2025,Thu,Doanh thu Bán hàng,Haru thanh toán công nợ,34.200.000,Trang,CT TNHH DG GROUP (HARU - Q12),NH,Tiền mặt,,20251013-006,
13/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị Hoa hòn rớ,34.200.000,Trang,NCC CHỊ HOA - HÒN RỚ,NCC,Tiền mặt,,20251013-007,
13/10/2025,Chi,Chi phí nguyên vật liệu,Nhận 3 thùng lườn kiếm ssm chị Phương Dung gửi,300.000,Trang,Khác,Khác,Tiền mặt,,20251013-008,
13/10/2025,Chi,Chi phí nguyên vật liệu,Nhận 3 thùng nang Truyền vũng tàu gửi xe Ngọc Phát,420.000,Trang,Khác,Khác,Tiền mặt,,20251013-009,
13/10/2025,Thu,Doanh thu Bán hàng,Du thuyền thanh toán công nợ tháng 8,9.514.000,Trang,CT CP TẬP ĐOÀN DU THUYỀN- NHA TRANG,NH,Tiền mặt,,20251013-010,
13/10/2025,Thu,Doanh thu Bán hàng,anh Huy yersin thanh toán công nợ,1.200.000,Trang,MR HUY - YERSIN - NT,KL,Tiền mặt,,20251013-011,
13/10/2025,Chi,Vận chuyển,Gửi 4 thùng cho DPN,400.000,Trang,Khác,Khác,Tiền mặt,,20251013-012,
13/10/2025,Chi,Chi phí nguyên vật liệu,Nhận 5 thùng bt chị Lợi gửi + 1thùng a Tới gửi,860.000,Trang,Khác,Khác,Tiền mặt,,20251013-013,
13/10/2025,Chi,Vận chuyển,Tiền xe a Mãi chở 2 chuyến ốc lên gửi kho chị Minh,500.000,Trang,Khác,Khác,Tiền mặt,,20251013-014,
13/10/2025,Chi,Chi phí Sản xuất chung,Mua 20 bao đá bi,460.000,Trang,Khác,Khác,Tiền mặt,,20251013-015,
13/10/2025,Chi,Vận chuyển,Gửi 3 thùng cho Vạn Quang phú quốc,750.000,Trang,Khác,Khác,Tiền mặt,,20251013-016,
13/10/2025,Thu,Doanh thu Bán hàng,Chị Giang cần thơ thanh toán công nợ,20.674.000,Trang,MS GIANG- CẦN THƠ,KL,Tiền mặt,,20251013-017,
13/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị Hoa,20.674.000,Trang,NCC CHỊ HOA - HÒN RỚ,NCC,Tiền mặt,,20251013-018,
13/10/2025,Thu,Doanh thu Bán hàng,Uni sushi thanh toán công nợ đến hết 12/10,17.697.000,Trang,NH UNI SUSHI,NH,Tiền mặt,,20251013-019,
13/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chả cá Trí,17.697.000,Trang,NCC CHẢ CÁ - TRÍ - PY,NCC,Tiền mặt,,20251013-020,
13/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ chị Phạm thị Lợi,25.000.000,Trang,NCC PHẠM THỊ LỢI - PHÚ QUÝ,NCC,TK Dung,,20251013-021,
13/10/2025,Thu,Doanh thu Bán hàng,Anh Thực phú quốc thanh toán công nợ T7 (phần cá nhân),6.719.918,Trang,CT TNHH MTV TM DV HH TP PHÚ QUỐC (ANH THỰC-PQ),NPP,TK Dung,,20251013-022,
13/10/2025,Thu,Doanh thu Bán hàng,Chị Trinh Quận 7 thanh toán công nợ,7.800.000,Trang,MS TRINH- QUẬN 7,KL,TK Dung,,20251013-023,
13/10/2025,Thu,Doanh thu Bán hàng,Quán Ốc 88 thanh toán công nợ,1.350.000,Trang,QUÁN ỐC 88 - HN,KL,TK Dung,,20251013-024,
13/10/2025,Thu,Doanh thu Bán hàng,Anh Long thanh toán công nợ,2.709.000,Trang,MR LONG - CẦU GIẤY - HN,KL,TK Dung,,20251013-025,
13/10/2025,Thu,Doanh thu Bán hàng,Anh Triệt thanh toán công nợ,7.800.000,Trang,MR TRIỆT - TÂY NINH,KL,Tk Ni,,20251013-026,
13/10/2025,Chi,Chi phí nguyên vật liệu,TT công nợ ncc Phạm Thị Lợi,21.303.000,Trang,NCC PHẠM THỊ LỢI - PHÚ QUÝ,NCC,Tk Ngợi,,20251013-027,
13/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi size 1up + Bạch tuộc tươi + Nhum hũ,8.428.500,Trang,NCC NHUM - SON - NINH HÒA,NCC,TK Nợ NCC,,20251013-028,
13/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Nhum nguyên liệu (đvt: con) + Bạch tuộc tươi,9.315.000,Trang,NCC KIM DUNG - NINH HÒA,NCC,TK Nợ NCC,,20251013-029,
13/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi size 1.5-2kg + Bạch tuộc tươi size 1up + Bạch tuộc tươi (hàng đỏ) + Bạch tuộc tươi,11.564.000,Trang,NCC BT - ANH TỚI - PHÚ QUÝ,NCC,TK Nợ NCC,,20251013-030,
13/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi (hàng đỏ) + Bạch tuộc tươi,12.345.000,Trang,NCC CHỊ HOA - HÒN RỚ,NCC,TK Nợ NCC,,20251013-031,
13/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Mực nang nút 9-10 + Mực Nang 500-800,25.635.000,Trang,CT HOÀN TRUYỀN,NCC,TK Nợ NCC,,20251013-032,
13/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Bạch tuộc tươi size 1up + Bạch tuộc tươi,46.304.000,Trang,NCC PHẠM THỊ LỢI - PHÚ QUÝ,NCC,TK Nợ NCC,,20251013-033,
13/10/2025,Nợ NCC,Chi phí nguyên vật liệu,Nhập hàng Lườn kiếm sashimi + Phí Vận Chuyển,27.219.000,Trang,NCC LƯỜN KIẾM - CHỊ PHƯƠNG DUNG - PY,NCC,TK Nợ NCC,,20251013-034,
13/10/2025,KN,Doanh thu bán hàng,Giao hàng Tuna Saku A,2.047.500,Trang,CT TNHH ĐT NGỌC THỊNH PHÁT (MR TÌNH),NH,TK KN,,20251013-035,
13/10/2025,KN,Doanh thu bán hàng,Giao hàng Cá Cờ Kiếm Saku + Tuna Saku A,5.422.725,Trang,CT TNHH SAKURA SUSHI,NH,TK KN,,20251013-036,
13/10/2025,KN,Doanh thu bán hàng,Giao hàng Trứng Nhum AA 200g/khay,6.120.000,Trang,MR HUY - YERSIN - NT,KL,TK KN,,20251013-037,
13/10/2025,KN,Doanh thu bán hàng,Giao hàng Mực Ống + Tuna Saku A + Râu bạch tuộc + Cá Cờ Kiếm Saku + Ngao Bộp Tím nguyên con + Bạch tuộc LSNC 30-50 + Bánh Takoyaki,2.435.000,Trang,NH UNI SUSHI,NH,TK KN,,20251013-038,
13/10/2025,KN,Doanh thu bán hàng,Giao hàng Trứng Nhum AA 200g/khay + Nhum vụn + Cá Hồng Biển + Trứng Nhum AA 200g/khay,7.722.400,Trang,CT CP DV TM HADU,NH,TK KN,,20251013-039,
13/10/2025,KN,Doanh thu bán hàng,Giao hàng Trứng Nhum AA 200g/khay + Tuna Saku A + Bạch tuộc tako,19.682.000,Trang,CT TNHH TP NHẬT KOTO (MR KIÊN- HL),NPP,TK KN,,20251013-040,
13/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako,9.280.000,Trang,"MR BẮC - TRƯƠNG ĐỊNH, HN",KL,TK KN,,20251013-041,
13/10/2025,KN,Doanh thu bán hàng,Giao hàng Bạch tuộc tako,13.327.416,Trang,CT TNHH NGUYÊN PHƯƠNG,NPP,TK KN,,20251013-042,
13/10/2025,KN,Doanh thu bán hàng,Giao hàng Sò Lông Nửa Mảnh,1.350.000,Trang,QUÁN ỐC 88 - HN,KL,TK KN,,20251013-043,
